year,month,region_code,acc_type,revenue,properties,rooms
2000,7,DR02,VR,3121000.0,52,"1,752"
2000,8,DR02,VR,3343000.0,54,"1,811"
2000,9,DR02,VR,2098000.0,53,"1,792"
2000,10,DR02,VR,949000.0,46,"1,711"
2000,11,DR02,VR,1323000.0,41,"1,788"
2000,12,DR02,VR,8142000.0,54,"1,853"
2001,1,DR02,VR,11861000.0,56,"1,854"
2001,2,DR02,VR,10388000.0,56,"1,913"
2001,3,DR02,VR,11330000.0,53,"1,861"
2001,4,DR02,VR,5345000.0,58,"1,933"
2001,5,DR02,VR,1502000.0,57,"1,876"
2001,6,DR02,VR,1768000.0,58,"1,880"
2001,7,DR02,VR,3256000.0,61,"1,943"
2001,8,DR02,VR,3373000.0,59,"1,931"
2001,9,DR02,VR,1707000.0,60,"1,893"
2001,10,DR02,VR,825000.0,53,"1,864"
2001,11,DR02,VR,1179000.0,55,"1,942"
2001,12,DR02,VR,7043000.0,56,"1,963"
2002,1,DR02,VR,7551000.0,60,"2,046"
2002,2,DR02,VR,10587000.0,61,"2,052"
2002,3,DR02,VR,11144000.0,58,"1,984"
2002,4,DR02,VR,5258000.0,62,"2,021"
2002,5,DR02,VR,1328000.0,61,"1,981"
2002,6,DR02,VR,1779000.0,61,"1,910"
2002,7,DR02,VR,3023000.0,64,"1,971"
2002,8,DR02,VR,3398000.0,64,"1,951"
2002,9,DR02,VR,1840000.0,63,"1,935"
2002,10,DR02,VR,951000.0,46,"1,924"
2002,11,DR02,VR,1090000.0,56,"1,940"
2002,12,DR02,VR,8027000.0,58,"1,968"
2003,1,DR02,VR,8411000.0,62,"2,014"
2003,2,DR02,VR,11444000.0,61,"1,981"
2003,3,DR02,VR,9035000.0,63,"1,984"
2003,4,DR02,VR,4006000.0,63,"1,969"
2003,5,DR02,VR,1294000.0,61,"1,920"
2003,6,DR02,VR,1488000.0,66,"1,946"
2003,7,DR02,VR,2732000.0,67,"2,006"
2003,8,DR02,VR,3081000.0,65,"1,928"
2003,9,DR02,VR,1650000.0,69,"2,007"
2003,10,DR02,VR,952000.0,57,"1,945"
2003,11,DR02,VR,1156000.0,59,"1,961"
2003,12,DR02,VR,8406000.0,68,"2,057"
2004,1,DR02,VR,7819000.0,63,"2,055"
2004,2,DR02,VR,8778000.0,65,"2,057"
2004,3,DR02,VR,7350000.0,68,"2,077"
2004,4,DR02,VR,4356000.0,65,"2,027"
2004,5,DR02,VR,1660000.0,62,"1,856"
2004,6,DR02,VR,1874000.0,66,"1,948"
2004,7,DR02,VR,3220000.0,68,"2,006"
2004,8,DR02,VR,3295000.0,70,"2,037"
2004,9,DR02,VR,2024000.0,71,"2,076"
2004,10,DR02,VR,951000.0,62,"1,933"
2004,11,DR02,VR,1194000.0,61,"1,909"
2004,12,DR02,VR,8679000.0,67,"2,025"
2005,1,DR02,VR,7345000.0,64,"1,994"
2005,2,DR02,VR,7516000.0,64,"1,917"
2005,3,DR02,VR,7092000.0,68,"2,002"
2005,4,DR02,VR,2141000.0,68,"1,981"
2005,5,DR02,VR,1044000.0,66,"1,908"
2005,6,DR02,VR,1856000.0,73,"2,036"
2005,7,DR02,VR,2468000.0,70,"1,921"
2005,8,DR02,VR,2479000.0,70,"1,901"
2005,9,DR02,VR,1696000.0,74,"1,993"
2005,10,DR02,VR,796000.0,65,"1,885"
2005,11,DR02,VR,1028000.0,63,"1,865"
2005,12,DR02,VR,5998000.0,71,"2,003"
2006,1,DR02,VR,5258000.0,68,"1,955"
2006,2,DR02,VR,5628000.0,65,"1,894"
2006,3,DR02,VR,5247000.0,70,"1,966"
2006,4,DR02,VR,2669000.0,72,"1,989"
2006,5,DR02,VR,1143000.0,67,"1,842"
2006,6,DR02,VR,1437000.0,71,"1,964"
2006,7,DR02,VR,2689000.0,70,"1,918"
2006,8,DR02,VR,2625000.0,69,"1,892"
2006,9,DR02,VR,1253000.0,60,"1,909"
2006,10,DR02,VR,998000.0,63,"1,911"
2006,11,DR02,VR,969000.0,57,"1,855"
2006,12,DR02,VR,6515000.0,69,"1,958"
2007,1,DR02,VR,6774000.0,66,"1,982"
2007,2,DR02,VR,7569000.0,63,"1,913"
2007,3,DR02,VR,6663000.0,69,"1,993"
2007,4,DR02,VR,3632000.0,64,"1,968"
2007,5,DR02,VR,1089000.0,58,"1,500"
2007,6,DR02,VR,2016000.0,63,"1,516"
2007,7,DR02,VR,3008000.0,61,"1,475"
2007,8,DR02,VR,2873000.0,57,"1,447"
2007,9,DR02,VR,1685000.0,62,"1,541"
2007,10,DR02,VR,816000.0,58,"1,507"
2007,11,DR02,VR,1044000.0,54,"1,458"
2007,12,DR02,VR,8767000.0,67,"1,559"
2008,1,DR02,VR,8008000.0,61,"1,554"
2008,2,DR02,VR,8556000.0,59,"1,500"
2008,3,DR02,VR,8102000.0,66,"1,560"
2008,4,DR02,VR,2511000.0,60,"1,492"
2008,5,DR02,VR,1001000.0,60,"1,472"
2008,6,DR02,VR,1614000.0,67,"1,553"
2008,7,DR02,VR,2678000.0,63,"1,499"
2008,8,DR02,VR,2783000.0,60,"1,480"
2008,9,DR02,VR,1373000.0,64,"1,534"
2008,10,DR02,VR,693000.0,58,"1,445"
2008,11,DR02,VR,938000.0,50,"1,382"
2008,12,DR02,VR,7772000.0,60,"1,503"
2009,1,DR02,VR,6072000.0,60,"1,501"
2009,2,DR02,VR,5917000.0,53,"1,434"
2009,3,DR02,VR,4572000.0,60,"1,565"
2009,4,DR02,VR,2346000.0,60,"1,516"
2009,5,DR02,VR,,57,"1,427"
2009,6,DR02,VR,1406000.0,61,"1,488"
2009,7,DR02,VR,2052000.0,60,"1,478"
2009,8,DR02,VR,,59,"1,475"
2009,9,DR02,VR,1418000.0,59,"1,524"
2009,10,DR02,VR,,46,"1,329"
2009,11,DR02,VR,991000.0,49,"1,331"
2009,12,DR02,VR,5465000.0,56,"1,489"
2010,1,DR02,VR,4235000.0,53,"1,442"
2010,2,DR02,VR,20031000.0,61,"1,896"
2010,3,DR02,VR,3904000.0,56,"1,518"
2010,4,DR02,VR,2256000.0,57,"1,479"
2010,5,DR02,VR,933000.0,53,"1,389"
2010,6,DR02,VR,,58,"1,446"
2000,1,DR02,MI,,25,"1,063"
2000,2,DR02,MI,,27,"1,077"
2000,3,DR02,MI,,30,"1,127"
2000,4,DR02,MI,,27,"1,082"
2000,5,DR02,MI,,34,"2,435"
2000,6,DR02,MI,,41,"2,502"
2000,7,DR02,MI,,38,"2,469"
2000,8,DR02,MI,,40,"2,488"
2000,9,DR02,MI,,39,"1,184"
2000,10,DR02,MI,,33,"1,108"
2000,11,DR02,MI,,30,"1,099"
2000,12,DR02,MI,,31,"1,135"
2001,1,DR02,MI,,24,"1,071"
2001,2,DR02,MI,,27,"1,094"
2001,3,DR02,MI,,31,"1,141"
2001,4,DR02,MI,,29,"1,106"
2001,5,DR02,MI,,43,"3,167"
2001,6,DR02,MI,,48,"3,220"
2001,7,DR02,MI,,49,"3,214"
2001,8,DR02,MI,,53,"3,241"
2001,9,DR02,MI,,53,"2,282"
2001,10,DR02,MI,,37,"1,170"
2001,11,DR02,MI,,32,"1,144"
2001,12,DR02,MI,,36,"1,255"
2002,1,DR02,MI,,26,"1,114"
2002,2,DR02,MI,,30,"1,150"
2002,3,DR02,MI,,37,"1,261"
2002,4,DR02,MI,,30,"1,136"
2002,5,DR02,MI,,45,"3,188"
2002,6,DR02,MI,,53,"3,316"
2002,7,DR02,MI,,45,"3,183"
2002,8,DR02,MI,,49,"3,219"
2002,9,DR02,MI,,48,"1,313"
2002,10,DR02,MI,,31,"1,138"
2002,11,DR02,MI,,31,"1,147"
2002,12,DR02,MI,,35,"1,309"
2003,1,DR02,MI,,26,"1,179"
2003,2,DR02,MI,,32,"1,218"
2003,3,DR02,MI,,39,"1,353"
2003,4,DR02,MI,,30,"2,205"
2003,5,DR02,MI,,45,"3,270"
2003,6,DR02,MI,,53,"3,405"
2003,7,DR02,MI,,46,"3,278"
2003,8,DR02,MI,,50,"3,306"
2003,9,DR02,MI,,47,"1,356"
2003,10,DR02,MI,,32,"1,233"
2003,11,DR02,MI,,33,"1,225"
2003,12,DR02,MI,,39,"1,352"
2004,1,DR02,MI,1758000.0,28,"1,199"
2004,2,DR02,MI,,34,"1,238"
2004,3,DR02,MI,,39,"1,361"
2004,4,DR02,MI,,31,"2,221"
2004,5,DR02,MI,,45,"3,285"
2004,6,DR02,MI,,52,"3,413"
2004,7,DR02,MI,,42,"3,270"
2004,8,DR02,MI,,44,"3,278"
2004,9,DR02,MI,,47,"1,351"
2004,10,DR02,MI,,31,"2,220"
2004,11,DR02,MI,,32,"2,212"
2004,12,DR02,MI,,43,"1,441"
2005,1,DR02,MI,,32,"2,288"
2005,2,DR02,MI,,40,"3,008"
2005,3,DR02,MI,,44,"3,121"
2005,4,DR02,MI,,37,"2,990"
2005,5,DR02,MI,,51,"4,063"
2005,6,DR02,MI,,57,"4,193"
2005,7,DR02,MI,,48,"4,062"
2005,8,DR02,MI,,54,"3,983"
2005,9,DR02,MI,,53,"3,184"
2005,10,DR02,MI,,38,"2,961"
2005,11,DR02,MI,,43,"2,979"
2005,12,DR02,MI,,51,"3,106"
2006,1,DR02,MI,,38,"2,950"
2006,2,DR02,MI,,40,"2,944"
2006,3,DR02,MI,,49,"3,168"
2006,4,DR02,MI,,37,"2,986"
2006,5,DR02,MI,,50,"4,056"
2006,6,DR02,MI,,55,"4,166"
2006,7,DR02,MI,,48,"4,090"
2006,8,DR02,MI,,51,"4,064"
2006,9,DR02,MI,,53,"3,331"
2006,10,DR02,MI,,38,"3,163"
2006,11,DR02,MI,,41,"2,381"
2006,12,DR02,MI,,47,"3,265"
2007,1,DR02,MI,,39,"3,139"
2007,2,DR02,MI,,42,"3,155"
2007,3,DR02,MI,,49,"3,282"
2007,4,DR02,MI,,36,"3,127"
2007,5,DR02,MI,,48,"3,949"
2007,6,DR02,MI,,60,"4,178"
2007,7,DR02,MI,,50,"4,013"
2007,8,DR02,MI,,50,"3,985"
2007,9,DR02,MI,,58,"3,946"
2007,10,DR02,MI,,40,"3,100"
2007,11,DR02,MI,,40,"3,098"
2007,12,DR02,MI,,48,"3,224"
2008,1,DR02,MI,,39,"3,090"
2008,2,DR02,MI,,42,"3,107"
2008,3,DR02,MI,,50,"3,900"
2008,4,DR02,MI,,40,"3,104"
2008,5,DR02,MI,,51,"4,064"
2008,6,DR02,MI,,64,"4,213"
2008,7,DR02,MI,,51,"4,059"
2008,8,DR02,MI,,55,"4,096"
2008,9,DR02,MI,,56,"3,242"
2008,10,DR02,MI,,44,"3,151"
2008,11,DR02,MI,,41,"3,122"
2008,12,DR02,MI,,51,"3,244"
2009,1,DR02,MI,,36,"2,403"
2009,2,DR02,MI,,38,"2,572"
2009,3,DR02,MI,,48,"2,566"
2009,4,DR02,MI,,43,"3,146"
2009,5,DR02,MI,,50,"4,086"
2009,6,DR02,MI,,60,"4,176"
2009,7,DR02,MI,,53,"4,244"
2009,8,DR02,MI,,55,"4,251"
2009,9,DR02,MI,,57,"3,324"
2009,10,DR02,MI,,44,"3,169"
2009,11,DR02,MI,,42,"3,143"
2009,12,DR02,MI,,52,"3,250"
2010,1,DR02,MI,,43,"3,291"
2010,2,DR02,MI,,44,"3,164"
2010,3,DR02,MI,,53,"3,265"
2010,4,DR02,MI,,43,"3,125"
2010,5,DR02,MI,,52,"4,060"
2010,6,DR02,MI,2015000.0,64,"4,474"
2000,1,,,,,
2000,2,,,,,
2000,3,,,,,
2000,4,,,,,
2000,5,,,,,
2000,6,,,,,
2000,7,,,,,
2000,8,,,,,
2000,9,,,,,
2000,10,,,,,
2000,11,,,,,
2000,12,,,,,
2001,1,,,,,
2001,2,,,,,
2001,3,,,,,
2001,4,,,,,
2001,5,,,,,
2001,6,,,,,
2001,7,,,,,
2001,8,,,,,
2001,9,,,,,
2001,10,,,,,
2001,11,,,,,
2001,12,,,,,
2002,1,,,,,
2002,2,,,,,
2002,3,,,,,
2002,4,,,,,
2002,5,,,,,
2002,6,,,,,
2002,7,,,,,
2002,8,,,,,
2002,9,,,,,
2002,10,,,,,
2002,11,,,,,
2002,12,,,,,
2003,1,,,,,
2003,2,,,,,
2003,3,,,,,
2003,4,,,,,
2003,5,,,,,
2003,6,,,,,
2003,7,,,,,
2003,8,,,,,
2003,9,,,,,
2003,10,,,,,
2003,11,,,,,
2003,12,,,,,
2004,1,,,,,
2004,2,,,,,
2004,3,,,,,
2004,4,,,,,
2004,5,,,,,
2004,6,,,,,
2004,7,,,,,
2004,8,,,,,
2004,9,,,,,
2004,10,,,,,
2004,11,,,,,
2004,12,,,,,
2005,1,,,,,
2005,2,,,,,
2005,3,,,,,
2005,4,,,,,
2005,5,,,,,
2005,6,,,,,
2005,7,,,,,
2005,8,,,,,
2005,9,,,,,
2005,10,,,,,
2005,11,,,,,
2005,12,,,,,
2006,1,,,,,
2006,2,,,,,
2006,3,,,,,
2006,4,,,,,
2006,5,,,,,
2006,6,,,,,
2006,7,,,,,
2006,8,,,,,
2006,9,,,,,
2006,10,,,,,
2006,11,,,,,
2006,12,,,,,
2007,1,,,,,
2007,2,,,,,
2007,3,,,,,
2007,4,,,,,
2007,5,,,,,
2007,6,,,,,
2007,7,,,,,
2007,8,,,,,
2007,9,,,,,
2007,10,,,,,
2007,11,,,,,
2007,12,,,,,
2008,1,,,,,
2008,2,,,,,
2008,3,,,,,
2008,4,,,,,
2008,5,,,,,
2008,6,,,,,
2008,7,,,,,
2008,8,,,,,
2008,9,,,,,
2008,10,,,,,
2008,11,,,,,
2008,12,,,,,
2009,1,,,,,
2009,2,,,,,
2009,3,,,,,
2009,4,,,,,
2009,5,,,,,
2009,6,,,,,
2009,7,,,,,
2009,8,,,,,
2009,9,,,,,
2009,10,,,,,
2009,11,,,,,
2009,12,,,,,
2010,1,,,,,
2010,2,,,,,
2010,3,,,,,
2010,4,,,,,
2010,5,,,,,
2010,6,,,,,
2000,1,RD09,TOT,1365000.0,59,"2,445"
2000,2,RD09,TOT,1756000.0,66,"2,558"
2000,3,RD09,TOT,2218000.0,66,"2,585"
2000,4,RD09,TOT,2226000.0,64,"2,544"
2000,5,RD09,TOT,2689000.0,71,"2,644"
2000,6,RD09,TOT,2699000.0,71,"2,635"
2000,7,RD09,TOT,3597000.0,69,"2,591"
2000,8,RD09,TOT,4196000.0,73,"2,640"
2000,9,RD09,TOT,3357000.0,68,"2,600"
2000,10,RD09,TOT,2247000.0,63,"2,474"
2000,11,RD09,TOT,1758000.0,66,"2,574"
2000,12,RD09,TOT,1912000.0,69,"2,548"
2001,1,RD09,TOT,1607000.0,64,"2,476"
2001,2,RD09,TOT,1723000.0,68,"2,521"
2001,3,RD09,TOT,2254000.0,67,"2,508"
2001,4,RD09,TOT,2239000.0,65,"2,475"
2001,5,RD09,TOT,2707000.0,70,"2,571"
2001,6,RD09,TOT,2768000.0,71,"2,532"
2001,7,RD09,TOT,3764000.0,67,"2,466"
2001,8,RD09,TOT,4589000.0,70,"2,505"
2001,9,RD09,TOT,3314000.0,68,"2,506"
2001,10,RD09,TOT,2504000.0,64,"2,465"
2001,11,RD09,TOT,2484000.0,69,"2,565"
2001,12,RD09,TOT,2002000.0,70,"2,584"
2002,1,RD09,TOT,1777000.0,65,"2,482"
2002,2,RD09,TOT,2028000.0,69,"2,603"
2002,3,RD09,TOT,2721000.0,70,"2,588"
2002,4,RD09,TOT,2442000.0,65,"2,495"
2002,5,RD09,TOT,2997000.0,70,"2,597"
2002,6,RD09,TOT,2858000.0,72,"2,580"
2002,7,RD09,TOT,4017000.0,67,"2,514"
2002,8,RD09,TOT,4459000.0,72,"2,603"
2002,9,RD09,TOT,3749000.0,69,"2,556"
2002,10,RD09,TOT,2683000.0,62,"2,504"
2002,11,RD09,TOT,2039000.0,68,"2,584"
2002,12,RD09,TOT,2363000.0,69,"2,565"
2003,1,RD09,TOT,1737000.0,64,"2,507"
2003,2,RD09,TOT,2133000.0,66,"2,532"
2003,3,RD09,TOT,2668000.0,70,"2,587"
2003,4,RD09,TOT,2561000.0,63,"2,483"
2003,5,RD09,TOT,2896000.0,68,"2,532"
2003,6,RD09,TOT,3073000.0,74,"2,572"
2003,7,RD09,TOT,3567000.0,69,"2,539"
2003,8,RD09,TOT,4733000.0,69,"2,548"
2003,9,RD09,TOT,3860000.0,71,"2,545"
2003,10,RD09,TOT,2894000.0,65,"2,514"
2003,11,RD09,TOT,1826000.0,68,"2,592"
2003,12,RD09,TOT,2495000.0,72,"2,626"
2004,1,RD09,TOT,1927000.0,65,"2,528"
2004,2,RD09,TOT,2221000.0,67,"2,553"
2004,3,RD09,TOT,2794000.0,71,"2,607"
2004,4,RD09,TOT,2706000.0,65,"2,516"
2004,5,RD09,TOT,3047000.0,70,"2,602"
2004,6,RD09,TOT,3252000.0,75,"2,595"
2004,7,RD09,TOT,4143000.0,67,"2,468"
2004,8,RD09,TOT,4765000.0,70,"2,497"
2004,9,RD09,TOT,4129000.0,73,"2,560"
2004,10,RD09,TOT,3147000.0,68,"2,530"
2004,11,RD09,TOT,2229000.0,71,"2,608"
2004,12,RD09,TOT,2765000.0,72,"2,606"
2005,1,RD09,TOT,1839000.0,65,"2,482"
2005,2,RD09,TOT,2361000.0,68,"2,501"
2005,3,RD09,TOT,3097000.0,69,"2,524"
2005,4,RD09,TOT,2702000.0,67,"2,475"
2005,5,RD09,TOT,3075000.0,73,"2,573"
2005,6,RD09,TOT,3682000.0,79,"2,605"
2005,7,RD09,TOT,4882000.0,71,"2,511"
2005,8,RD09,TOT,5006000.0,75,"2,589"
2005,9,RD09,TOT,4463000.0,76,"2,577"
2005,10,RD09,TOT,3439000.0,69,"2,498"
2005,11,RD09,TOT,2469000.0,71,"2,590"
2005,12,RD09,TOT,2581000.0,74,"2,590"
2006,1,RD09,TOT,2025000.0,66,"2,478"
2006,2,RD09,TOT,2574000.0,68,"2,494"
2006,3,RD09,TOT,3074000.0,72,"2,552"
2006,4,RD09,TOT,3021000.0,67,"2,478"
2006,5,RD09,TOT,3462000.0,74,"2,569"
2006,6,RD09,TOT,3736000.0,79,"2,642"
2006,7,RD09,TOT,4781000.0,75,"2,625"
2006,8,RD09,TOT,5522000.0,75,"2,572"
2006,9,RD09,TOT,4977000.0,72,"2,539"
2006,10,RD09,TOT,3500000.0,70,"2,480"
2006,11,RD09,TOT,2836000.0,69,"2,528"
2006,12,RD09,TOT,2733000.0,73,"2,551"
2007,1,RD09,TOT,2197000.0,67,"2,473"
2007,2,RD09,TOT,2684000.0,69,"2,497"
2007,3,RD09,TOT,3513000.0,73,"2,547"
2007,4,RD09,TOT,3119000.0,70,"2,489"
2007,5,RD09,TOT,3873000.0,74,"2,562"
2007,6,RD09,TOT,4080000.0,78,"2,642"
2007,7,RD09,TOT,4935000.0,72,"2,526"
2007,8,RD09,TOT,5781000.0,74,"2,487"
2007,9,RD09,TOT,4960000.0,75,"2,524"
2007,10,RD09,TOT,3607000.0,69,"2,444"
2007,11,RD09,TOT,2864000.0,68,"2,471"
2007,12,RD09,TOT,3057000.0,72,"2,516"
2008,1,RD09,TOT,2654000.0,65,"2,426"
2008,2,RD09,TOT,3117000.0,68,"2,440"
2008,3,RD09,TOT,4041000.0,71,"2,504"
2008,4,RD09,TOT,3094000.0,66,"2,399"
2008,5,RD09,TOT,3979000.0,73,"2,516"
2008,6,RD09,TOT,4141000.0,77,"2,570"
2008,7,RD09,TOT,4872000.0,72,"2,476"
2008,8,RD09,TOT,6002000.0,73,"2,484"
2008,9,RD09,TOT,4588000.0,73,"2,461"
2008,10,RD09,TOT,3763000.0,65,"2,373"
2008,11,RD09,TOT,2777000.0,65,"2,426"
2008,12,RD09,TOT,2639000.0,67,"2,427"
2009,1,RD09,TOT,2467000.0,61,"2,251"
2009,2,RD09,TOT,2820000.0,64,"2,271"
2009,3,RD09,TOT,3350000.0,67,"2,328"
2009,4,RD09,TOT,3056000.0,64,"2,265"
2009,5,RD09,TOT,3671000.0,69,"2,361"
2009,6,RD09,TOT,3587000.0,72,"2,393"
2009,7,RD09,TOT,4524000.0,69,"2,354"
2009,8,RD09,TOT,5406000.0,72,"2,374"
2009,9,RD09,TOT,4377000.0,69,"2,331"
2009,10,RD09,TOT,3470000.0,63,"2,259"
2009,11,RD09,TOT,2997000.0,66,"2,430"
2009,12,RD09,TOT,3161000.0,67,"2,420"
2010,1,RD09,TOT,2437000.0,63,"2,367"
2010,2,RD09,TOT,3815000.0,64,"2,362"
2010,3,RD09,TOT,3486000.0,67,"2,422"
2010,4,RD09,TOT,3111000.0,65,"2,369"
2010,5,RD09,TOT,3659000.0,69,"2,457"
2010,6,RD09,TOT,3458000.0,71,"2,458"
2000,1,RD09,FL,,,
2000,2,RD09,FL,,,
2000,3,RD09,FL,,,
2000,4,RD09,FL,,,
2000,5,RD09,FL,,,
2000,6,RD09,FL,,,
2000,7,RD09,FL,,,
2000,8,RD09,FL,,,
2000,9,RD09,FL,,,
2000,10,RD09,FL,,,
2000,11,RD09,FL,,,
2000,12,RD09,FL,,,
2001,1,RD09,FL,,,
2001,2,RD09,FL,,,
2001,3,RD09,FL,,,
2001,4,RD09,FL,,,
2001,5,RD09,FL,,,
2001,6,RD09,FL,,,
2001,7,RD09,FL,,,
2001,8,RD09,FL,,1,8
2001,9,RD09,FL,,1,8
2001,10,RD09,FL,,1,8
2001,11,RD09,FL,,1,8
2001,12,RD09,FL,,,
2002,1,RD09,FL,,,
2002,2,RD09,FL,,,
2002,3,RD09,FL,,1,8
2002,4,RD09,FL,,1,8
2002,5,RD09,FL,,1,8
2002,6,RD09,FL,,1,8
2002,7,RD09,FL,,1,8
2002,8,RD09,FL,,1,8
2002,9,RD09,FL,,1,8
2002,10,RD09,FL,,1,8
2002,11,RD09,FL,,1,8
2002,12,RD09,FL,,,
2003,1,RD09,FL,,,
2003,2,RD09,FL,,,
2003,3,RD09,FL,,1,8
2003,4,RD09,FL,,1,8
2003,5,RD09,FL,,1,8
2003,6,RD09,FL,,1,8
2003,7,RD09,FL,,1,8
2003,8,RD09,FL,,1,8
2003,9,RD09,FL,,1,8
2003,10,RD09,FL,,1,8
2003,11,RD09,FL,,1,8
2003,12,RD09,FL,,,
2004,1,RD09,FL,,,
2004,2,RD09,FL,,,
2004,3,RD09,FL,,1,8
2004,4,RD09,FL,,1,8
2004,5,RD09,FL,,1,8
2004,6,RD09,FL,,2,16
2004,7,RD09,FL,,3,20
2004,8,RD09,FL,,3,20
2004,9,RD09,FL,,3,20
2004,10,RD09,FL,,3,20
2004,11,RD09,FL,,3,20
2004,12,RD09,FL,,1,4
2005,1,RD09,FL,,1,4
2005,2,RD09,FL,,1,4
2005,3,RD09,FL,,2,12
2005,4,RD09,FL,,2,12
2005,5,RD09,FL,,3,24
2005,6,RD09,FL,,4,32
2005,7,RD09,FL,,4,32
2005,8,RD09,FL,,4,32
2005,9,RD09,FL,,4,32
2005,10,RD09,FL,,3,20
2005,11,RD09,FL,,2,12
2005,12,RD09,FL,,1,4
2006,1,RD09,FL,,1,4
2006,2,RD09,FL,,1,4
2006,3,RD09,FL,,2,12
2006,4,RD09,FL,,2,12
2006,5,RD09,FL,,3,24
2006,6,RD09,FL,,4,32
2006,7,RD09,FL,,4,32
2006,8,RD09,FL,,4,32
2006,9,RD09,FL,,4,32
2006,10,RD09,FL,,3,20
2006,11,RD09,FL,,3,20
2006,12,RD09,FL,,1,4
2007,1,RD09,FL,,2,12
2007,2,RD09,FL,,1,4
2007,3,RD09,FL,,2,12
2007,4,RD09,FL,,3,24
2007,5,RD09,FL,,3,24
2007,6,RD09,FL,,4,32
2007,7,RD09,FL,,4,32
2007,8,RD09,FL,,4,32
2007,9,RD09,FL,,4,32
2007,10,RD09,FL,,3,20
2007,11,RD09,FL,,2,12
2007,12,RD09,FL,,2,12
2008,1,RD09,FL,,1,4
2008,2,RD09,FL,,2,12
2008,3,RD09,FL,,2,12
2008,4,RD09,FL,,3,24
2008,5,RD09,FL,,3,24
2008,6,RD09,FL,,3,24
2008,7,RD09,FL,,4,32
2008,8,RD09,FL,,3,24
2008,9,RD09,FL,,4,32
2008,10,RD09,FL,,3,20
2008,11,RD09,FL,,2,12
2008,12,RD09,FL,,2,12
2009,1,RD09,FL,,2,12
2009,2,RD09,FL,,2,12
2009,3,RD09,FL,,3,20
2009,4,RD09,FL,,3,20
2009,5,RD09,FL,,3,20
2009,6,RD09,FL,,4,32
2009,7,RD09,FL,,4,32
2009,8,RD09,FL,,4,32
2009,9,RD09,FL,,4,32
2009,10,RD09,FL,,3,20
2009,11,RD09,FL,,2,12
2009,12,RD09,FL,,2,12
2010,1,RD09,FL,,2,12
2010,2,RD09,FL,,2,12
2010,3,RD09,FL,,3,20
2010,4,RD09,FL,,3,20
2010,5,RD09,FL,,2,12
2010,6,RD09,FL,,3,20
2000,1,RD09,HO,,19,"1,376"
2000,2,RD09,HO,,20,"1,422"
2000,3,RD09,HO,,21,"1,448"
2000,4,RD09,HO,,21,"1,448"
2000,5,RD09,HO,,22,"1,479"
2000,6,RD09,HO,,21,"1,448"
2000,7,RD09,HO,,21,"1,448"
2000,8,RD09,HO,,21,"1,448"
2000,9,RD09,HO,,21,"1,448"
2000,10,RD09,HO,,20,"1,435"
2000,11,RD09,HO,,23,"1,509"
2000,12,RD09,HO,,21,"1,448"
2001,1,RD09,HO,,21,"1,448"
2001,2,RD09,HO,,21,"1,448"
2001,3,RD09,HO,,21,"1,448"
2001,4,RD09,HO,,21,"1,448"
2001,5,RD09,HO,,23,"1,509"
2001,6,RD09,HO,,20,"1,422"
2001,7,RD09,HO,,20,"1,422"
2001,8,RD09,HO,,20,"1,422"
2001,9,RD09,HO,,21,"1,448"
2001,10,RD09,HO,,21,"1,448"
2001,11,RD09,HO,,24,"1,549"
2001,12,RD09,HO,,22,"1,488"
2002,1,RD09,HO,,22,"1,488"
2002,2,RD09,HO,,23,"1,530"
2002,3,RD09,HO,,22,"1,478"
2002,4,RD09,HO,,22,"1,478"
2002,5,RD09,HO,,24,"1,539"
2002,6,RD09,HO,,22,"1,478"
2002,7,RD09,HO,,22,"1,478"
2002,8,RD09,HO,,22,"1,492"
2002,9,RD09,HO,,21,"1,466"
2002,10,RD09,HO,,21,"1,466"
2002,11,RD09,HO,,23,"1,532"
2002,12,RD09,HO,,20,"1,455"
2003,1,RD09,HO,,20,"1,458"
2003,2,RD09,HO,,21,"1,471"
2003,3,RD09,HO,,21,"1,471"
2003,4,RD09,HO,,20,"1,458"
2003,5,RD09,HO,,22,"1,482"
2003,6,RD09,HO,,21,"1,442"
2003,7,RD09,HO,,22,"1,492"
2003,8,RD09,HO,,21,"1,474"
2003,9,RD09,HO,,20,"1,424"
2003,10,RD09,HO,,21,"1,474"
2003,11,RD09,HO,,23,"1,535"
2003,12,RD09,HO,,21,"1,474"
2004,1,RD09,HO,,21,"1,474"
2004,2,RD09,HO,,21,"1,474"
2004,3,RD09,HO,,21,"1,474"
2004,4,RD09,HO,,21,"1,474"
2004,5,RD09,HO,,23,"1,535"
2004,6,RD09,HO,,20,"1,424"
2004,7,RD09,HO,,19,"1,398"
2004,8,RD09,HO,,19,"1,398"
2004,9,RD09,HO,,20,"1,424"
2004,10,RD09,HO,,21,"1,474"
2004,11,RD09,HO,,23,"1,535"
2004,12,RD09,HO,,20,"1,458"
2005,1,RD09,HO,,20,"1,424"
2005,2,RD09,HO,,19,"1,406"
2005,3,RD09,HO,,19,"1,406"
2005,4,RD09,HO,,18,"1,393"
2005,5,RD09,HO,,20,"1,454"
2005,6,RD09,HO,,18,"1,393"
2005,7,RD09,HO,,18,"1,393"
2005,8,RD09,HO,,18,"1,393"
2005,9,RD09,HO,,18,"1,393"
2005,10,RD09,HO,,18,"1,406"
